Time,Mag,Log10_SSD,CF1_V,CF2_V,DC,Datetime,Label_Phase4
737804.08,1.41,4.8853841,4.7942281,4.9606865,0.62905247,2020-01-14 01:55:11.999996379,0.0
737804.11,1.0,4.883547,4.7923911,4.9588494,0.62879748,2020-01-14 02:38:23.999998790,0.0
737804.27,1.53,4.8767525,4.7855965,4.9520549,0.62873117,2020-01-14 06:28:48.000001607,0.0
737804.28,0.51,4.8757482,4.7845923,4.9510506,0.63406949,2020-01-14 06:43:12.000002410,0.0
737804.35,0.63,4.8665641,4.7754082,4.9418665,0.63719886,2020-01-14 08:23:59.999997986,0.0
737804.56,0.79,4.854535,4.7633791,4.9298374,0.6382846,2020-01-14 13:26:24.000004829,0.0
737804.67,1.0,4.8520902,4.7609343,4.9273926,0.63848262,2020-01-14 16:04:48.000003620,0.0
737804.78,1.16,4.8460453,4.7548894,4.9213477,0.63722302,2020-01-14 18:43:12.000002410,0.0
737804.87,1.57,4.839621,4.748465,4.9149234,0.63704853,2020-01-14 20:52:47.999999593,0.0
737804.97,1.32,4.8356158,4.7444599,4.9109182,0.63428915,2020-01-14 23:16:47.999997589,0.0
737804.99,1.84,4.8363597,4.7452037,4.9116621,0.63646436,2020-01-14 23:45:35.999999196,0.0
737805.28,1.11,4.8171691,4.7260132,4.8924715,0.6371742,2020-01-15 06:43:12.000002410,0.0
737805.44,1.47,4.8079132,4.7167573,4.8832156,0.63653981,2020-01-15 10:33:35.999995170,0.0
737805.46,0.55,4.8110489,4.719893,4.8863513,0.64225812,2020-01-15 11:02:23.999996777,0.0
737805.56,0.55,4.8023964,4.7112405,4.8776988,0.6462761,2020-01-15 13:26:24.000004829,0.0
737805.59,1.53,4.8047844,4.7136285,4.8800868,0.65090286,2020-01-15 14:09:35.999997183,0.0
737805.61,0.58,4.804257,4.713101,4.8795594,0.6542029,2020-01-15 14:38:23.999998790,0.0
737805.69,0.79,4.8096213,4.7184654,4.8849237,0.65043778,2020-01-15 16:33:35.999995170,0.0
737805.7,1.41,4.8103985,4.7192426,4.8857009,0.65169095,2020-01-15 16:47:59.999995973,0.0
737805.71,0.55,4.8096897,4.7185337,4.884992,0.65218867,2020-01-15 17:02:23.999996777,0.0
737805.73,1.84,4.814288,4.7231321,4.8895904,0.65322678,2020-01-15 17:31:11.999998392,0.0
737805.84,0.88,4.8071146,4.7159587,4.882417,0.65177996,2020-01-15 20:09:35.999997183,0.0
737805.9,1.6,4.8081348,4.7169789,4.8834372,0.64632726,2020-01-15 21:36:00.000002013,0.0
737806.15,0.51,4.7931879,4.702032,4.8684903,0.65096506,2020-01-16 03:36:00.000002013,0.0
737806.21,0.61,4.789606,4.6984501,4.8649084,0.65547866,2020-01-16 05:02:23.999996777,0.0
737806.27,1.32,4.7880531,4.6968972,4.8633555,0.65354166,2020-01-16 06:28:48.000001607,0.0
737806.31,1.53,4.7814376,4.6902817,4.85674,0.65232971,2020-01-16 07:26:24.000004829,0.0
737806.32,1.32,4.7837815,4.6926256,4.8590839,0.65105771,2020-01-16 07:40:47.999995576,0.0
737806.35,1.6,4.7825566,4.6914007,4.857859,0.65043447,2020-01-16 08:23:59.999997986,0.0
737806.38,1.84,4.7892822,4.6981262,4.8645846,0.64978897,2020-01-16 09:07:12.000000406,0.0
737806.47,1.04,4.7850876,4.6939316,4.86039,0.65198952,2020-01-16 11:16:47.999997589,0.0
737806.51,0.79,4.7839988,4.6928428,4.8593012,0.64814641,2020-01-16 12:14:24.000000803,0.0
737806.58,0.88,4.7755514,4.6843955,4.8508538,0.64494602,2020-01-16 13:55:11.999996379,0.0
737806.64,1.41,4.7794744,4.6883185,4.8547768,0.64057388,2020-01-16 15:21:36.000001209,0.0
737806.66,0.88,4.7805417,4.6893858,4.8558441,0.63986402,2020-01-16 15:50:24.000002816,0.0
737806.73,1.47,4.7850439,4.693888,4.8603463,0.63965394,2020-01-16 17:31:11.999998392,0.0
737806.84,1.0,4.7725986,4.6814427,4.847901,0.63349558,2020-01-16 20:09:35.999997183,0.0
737806.88,0.51,4.7677956,4.6766397,4.843098,0.63766974,2020-01-16 21:07:12.000000406,0.0
737806.93,1.32,4.7666968,4.6755409,4.8419992,0.63910114,2020-01-16 22:19:12.000004423,0.0
737806.95,0.63,4.7665073,4.6753514,4.8418097,0.64199938,2020-01-16 22:47:59.999995973,0.0
737807.16,1.47,4.7577821,4.6666261,4.8330845,0.64170484,2020-01-17 03:50:24.000002816,0.0
737807.16,1.47,4.7577821,4.6666261,4.8330845,0.64188075,2020-01-17 03:50:24.000002816,0.0
737807.16,0.63,4.7576987,4.6665428,4.8330011,0.64170484,2020-01-17 03:50:24.000002816,0.0
737807.16,0.63,4.7576987,4.6665428,4.8330011,0.64188075,2020-01-17 03:50:24.000002816,0.0
737807.17,1.16,4.760147,4.668991,4.8354494,0.64238583,2020-01-17 04:04:48.000003620,0.0
737807.25,1.32,4.7589163,4.6677604,4.8342187,0.63836033,2020-01-17 06:00:00.000000000,0.0
737807.45,1.11,4.7495941,4.6584382,4.8248965,0.63835245,2020-01-17 10:47:59.999995973,0.0
737807.72,0.79,4.7329395,4.6417836,4.8082419,0.6413332,2020-01-17 17:16:47.999997589,0.0
737807.74,1.16,4.7303268,4.6391709,4.8056292,0.64119365,2020-01-17 17:45:35.999999196,0.0
737807.92,1.32,4.7262212,4.6350653,4.8015236,0.64401095,2020-01-17 22:04:48.000003620,0.0
737808.04,0.79,4.7174843,4.6263284,4.7927867,0.64135315,2020-01-18 00:57:36.000003222,0.0
737808.08,1.16,4.7183389,4.6271829,4.7936413,0.63822884,2020-01-18 01:55:11.999996379,0.0
